,accept,balance,income,accounts,rating,cards,homes,family,reward_Cash Back,reward_Points,m_type_Postcard,overdraft_Yes,owner_Yes
4496,No,0.2661668228678538,1.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,0.0
4497,No,0.0993439550140581,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4498,No,0.6522961574507966,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4499,No,0.22492970946579194,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
4500,No,0.03342705404561075,0.5,1.0,1.0,1.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0
4501,No,0.16526085598250548,0.5,0.0,1.0,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0
4502,No,0.5507653858169322,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
4503,No,0.6469853170884099,1.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0
4504,No,0.4542330521711965,0.5,0.0,0.5,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0
4505,No,0.04529834426741643,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
4506,No,0.6679162761636988,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0
4507,No,0.20962199312714774,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0
4508,No,0.39175257731958757,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0
4509,No,0.1980631052796001,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4510,No,0.01936894720399875,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4511,No,0.11121524523586378,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4512,No,0.29990627928772257,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,1.0,1.0
4513,No,0.1505779443923774,0.5,0.0,0.5,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0
4514,No,0.09465791940018745,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4515,No,0.1740081224617307,1.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,0.0
4516,No,0.37738206810371755,0.5,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0
4517,No,0.3939393939393939,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0
4518,No,0.08778506716651047,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.0
4519,No,0.0612308653545767,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4520,No,0.14745392064979693,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4521,No,0.6526085598250547,0.0,1.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
4522,No,0.038425492033739454,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4523,No,0.22024367385192126,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
4524,No,0.12808497344579817,1.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
4525,No,0.10746641674476727,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
4526,No,0.03248984692283661,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0
4527,No,0.15557638238050608,0.5,0.0,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,1.0
4528,No,0.12995938769134643,0.5,0.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,0.0,1.0
4529,No,0.025929397063417677,0.5,1.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
4530,No,0.020306154326772883,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0
4531,No,0.3261480787253983,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4532,No,0.2627303967510153,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4533,No,0.19650109340830987,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,1.0
4534,No,0.3052171196501093,0.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,1.0,1.0
4535,No,0.4417369572008747,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4536,No,0.23367697594501718,1.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
4537,No,0.11121524523586378,0.0,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
4538,No,0.43236488597313344,1.0,1.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
4539,No,0.08559825054670415,0.5,0.0,1.0,0.5,1.0,0.75,0.0,1.0,0.0,0.0,1.0
4540,No,0.14714151827553887,0.5,1.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,0.0
4541,No,0.38987816307403933,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4542,No,0.01874414245548266,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0
4543,No,0.08997188378631678,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4544,No,0.2811621368322399,0.5,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,1.0
4545,No,0.18275538894095594,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4546,No,0.25898156825991875,0.5,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0
4547,No,0.050296782255545146,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
4548,No,0.2914714151827554,0.5,1.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
4549,No,0.08184942205560762,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0
4550,No,0.28272414870353013,0.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
4551,No,0.11746329272102468,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4552,No,0.1683848797250859,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4553,No,0.13089659481412058,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
4554,No,0.203998750390503,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
4555,No,0.5098406747891284,0.5,0.0,1.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,1.0
4556,No,0.4954701655732583,0.5,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
4557,No,0.45235863792564823,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4558,No,0.053733208372383635,0.0,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,1.0,0.0
4559,No,0.19743830053108405,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4560,No,0.1908778506716651,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0
4561,No,0.05529522024367385,0.5,0.0,1.0,1.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
4562,No,0.24867228990940332,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4563,No,0.6676038737894407,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0
4564,No,0.2736644798500468,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4565,No,0.09903155263980006,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4566,No,0.6788503592627304,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4567,No,0.18338019368947203,0.0,1.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
4568,No,0.4258044361137145,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
4569,No,0.21493283348953454,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0
4570,No,0.2446110590440487,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
4571,No,0.2105592002499219,1.0,1.0,0.5,0.5,0.0,0.75,0.0,1.0,0.0,0.0,0.0
4572,No,0.2380506091846298,0.5,1.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
4573,No,0.26491721337082164,0.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0
4574,No,0.5932521087160262,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4575,No,0.23149015932521086,1.0,1.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
4576,No,0.18806622930334269,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,1.0
4577,No,0.054982817869415807,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4578,No,0.29615745079662603,0.5,1.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0
4579,No,0.036551077788191194,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
4580,No,0.5957513277100905,0.5,0.0,0.5,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0
4581,No,0.45610746641674477,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4582,No,0.04623555139019056,1.0,0.0,0.5,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0
4583,No,0.28147453920649795,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4584,No,0.023742580443611373,0.5,0.0,0.5,0.0,0.0,0.75,0.0,1.0,1.0,0.0,1.0
4585,No,0.12589815682599187,0.5,0.0,0.5,0.5,1.0,0.75,1.0,0.0,0.0,0.0,0.0
4586,No,0.282099343955014,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
4587,No,0.3617619493908153,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4588,No,0.24867228990940332,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
4589,No,0.2964698531708841,0.5,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
4590,No,0.555763823805061,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4591,No,0.16151202749140892,0.5,1.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
4592,No,0.465167135270228,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4593,No,0.5935645110902843,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4594,No,0.15682599187753826,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
4595,No,0.40456107466416746,0.5,0.0,1.0,0.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0
4596,No,0.05123398937831928,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4597,No,0.05560762261793189,0.5,1.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,0.0,0.0
4598,No,0.2902218056857232,0.5,0.0,0.5,1.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0
4599,No,0.11027803811308966,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4600,No,0.39268978444236174,1.0,0.0,0.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,1.0
4601,No,0.5804436113714464,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,1.0
4602,No,0.13214620431115276,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
4603,No,0.19556388628553575,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4604,No,0.521399562636676,0.5,0.0,0.5,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
4605,No,0.11933770696657295,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0
4606,No,0.3751952514839113,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
4607,No,0.003124023742580444,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4608,No,0.14714151827553887,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
4609,No,0.5826304279912528,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4610,No,0.38081849422055614,0.5,0.0,0.5,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0
4611,No,0.08184942205560762,0.5,0.0,1.0,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
4612,No,0.2717900656044986,0.0,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
4613,No,0.23430178069353327,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
4614,No,0.2318025616994689,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4615,No,0.10278038113089659,0.5,1.0,1.0,0.5,1.0,0.75,1.0,0.0,0.0,0.0,0.0
4616,No,0.5813808184942205,0.5,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4617,No,0.3717588253670727,0.0,1.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
4618,No,0.5401437050921586,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
4619,No,0.07966260543580131,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4620,No,0.5292096219931272,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4621,No,0.12558575445173384,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4622,No,0.17369572008747267,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4623,No,0.0859106529209622,0.5,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
4624,No,0.24554826616682285,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0
4625,No,0.3108403623867541,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
4626,No,0.09028428616057481,1.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
4627,No,0.3158388003748829,1.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,0.0,1.0,1.0
4628,No,0.1368322399250234,0.5,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
4629,No,0.274914089347079,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,1.0
4630,No,0.0684161199625117,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
4631,No,0.08778506716651047,1.0,0.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
4632,No,0.25866916588566075,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0
4633,No,0.11683848797250859,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0
4634,No,0.0668541080912215,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0
4635,No,0.13277100905966885,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0
4636,No,0.10059356451109029,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4637,No,0.02655420181193377,1.0,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
4638,No,0.09809434551702592,0.5,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0
4639,No,0.19837550765385817,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0
4640,No,0.03936269915651359,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,0.0,1.0,0.0
4641,No,0.18619181505779445,1.0,0.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
4642,No,0.35645110902842864,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4643,No,0.060918462980318645,0.5,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
4644,No,0.07185254607935021,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
4645,No,0.22368009996875976,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
4646,No,0.25367072789753203,0.5,1.0,0.5,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
4647,No,0.06654170571696345,0.5,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
4648,No,0.6216807247735082,1.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,1.0
4649,No,0.3024054982817869,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4650,No,0.15495157763199,0.5,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0
4651,No,0.0746641674476726,0.5,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,1.0
4652,No,0.27616369884411124,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4653,No,0.2508591065292096,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
4654,No,0.031865042174320526,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0
4655,No,0.24742268041237112,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0
4656,No,0.429553264604811,0.0,0.0,0.5,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
4657,No,0.3052171196501093,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.0
4658,No,0.07310215557638239,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
4659,No,0.008434864104967197,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4660,No,0.528272414870353,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
4661,No,0.27835051546391754,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4662,No,0.5429553264604811,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4663,No,0.48672289909403305,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
4664,No,0.46735395189003437,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4665,No,0.2093095907528897,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
4666,No,0.026866604186191818,1.0,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
4667,No,0.17557013433302093,0.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,0.0
4668,No,0.6248047485160887,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4669,No,0.015307716338644174,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4670,No,0.2302405498281787,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0
4671,No,0.33208372383630114,0.5,0.0,0.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
4672,No,0.4814120587316464,1.0,0.0,0.5,0.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0
4673,No,0.6244923461418307,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0
4674,No,0.2986566697906904,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4675,No,0.316776007497657,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4676,No,0.14901593252108716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4677,No,0.23086535457669477,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,0.0,1.0
4678,No,0.20087472664792252,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4679,No,0.091533895657607,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4680,No,0.06747891283973757,1.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,0.0
4681,No,0.1330834114339269,0.0,1.0,0.5,0.5,0.0,0.75,0.0,1.0,0.0,1.0,1.0
4682,No,0.1505779443923774,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0
4683,No,0.4248672289909403,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4684,No,0.2755388940955951,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4685,No,0.12839737582005623,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
4686,No,0.19400187441424555,0.5,0.0,0.5,1.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
4687,No,0.6779131521399563,1.0,0.0,0.5,0.5,0.0,0.25,1.0,0.0,1.0,0.0,1.0
4688,No,0.2033739456419869,0.5,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0
4689,No,0.06185567010309278,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0
4690,No,0.3976882224304904,0.5,0.0,0.5,0.0,1.0,0.75,0.0,1.0,0.0,0.0,1.0
4691,No,0.2005623242736645,0.0,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
4692,No,0.26585442049359576,0.5,0.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0
4693,No,0.5042174320524836,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0
4694,No,0.4076850984067479,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
4695,No,0.534520462355514,0.0,1.0,1.0,0.0,1.0,0.25,1.0,0.0,1.0,0.0,1.0
4696,No,0.24023742580443613,0.5,0.0,0.5,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0
4697,No,0.29709465791940015,0.5,0.0,0.5,0.5,1.0,0.25,1.0,0.0,1.0,0.0,1.0
4698,No,0.026866604186191818,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
4699,No,0.1980631052796001,1.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
4700,No,0.13839425179631365,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0
4701,No,0.18681661980631054,0.5,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
4702,No,0.26398000624804746,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0
4703,No,0.6800999687597626,1.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,0.0
4704,No,0.40487347703842547,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0
4705,No,0.24711027803811308,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0
4706,No,0.175882536707279,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4707,No,0.13277100905966885,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0
4708,No,0.21368322399250234,1.0,1.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
4709,No,0.5260855982505467,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
4710,No,0.17869415807560138,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4711,No,0.4823492658544205,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0
4712,No,0.5295220243673852,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4713,No,0.06248047485160887,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0
4714,No,0.02936582318025617,0.5,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,0.0
4715,No,0.017182130584192438,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4716,No,0.16151202749140892,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4717,No,0.19900031240237426,0.5,1.0,0.5,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
4718,No,0.1927522649172134,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4719,No,0.08622305529522024,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
4720,No,0.42361761949390814,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4721,No,0.11621368322399249,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4722,No,0.4495470165573259,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
4723,No,0.12995938769134643,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0
4724,No,0.11308965948141206,0.5,0.0,1.0,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0
4725,No,0.46454233052171195,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
4726,No,0.43361449547016556,1.0,0.0,0.5,0.5,0.0,0.25,0.0,1.0,1.0,0.0,0.0
4727,No,0.3786316776007498,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0
4728,No,0.28959700093720714,0.5,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
4729,No,0.13152139956263667,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
4730,No,0.06279287722586692,0.5,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,1.0
4731,No,0.006248047485160888,0.5,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,1.0,0.0
4732,No,0.27928772258669166,0.5,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
4733,No,0.10934083099031551,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4734,No,0.11590128084973444,1.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4735,No,0.2508591065292096,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
